dihedral_deg,energy_kJmol
-1.795297873320764950e+02,4.132721416855860141e+00
-1.798542363715441468e+02,6.027534818944411121e+00
1.742127361310789411e+02,6.315050356145580857e+00
-1.733055948235924859e+02,4.405505579767352131e+00
1.733020368000952658e+02,3.593796060740913401e+00
1.769371848046384628e+02,4.899840308430987612e+00
-1.747828694568717651e+02,9.334842673574142324e+00
1.760518022675928194e+02,1.121935885386445086e+01
-1.776929514076334158e+02,8.165674453283788381e+00
-1.712831135859310336e+02,7.089678539289342218e+00
-1.783812890591372025e+02,6.092153260880081689e+00
1.781454685874219024e+02,3.701537425931954672e+00
-1.681892225573938902e+02,6.531852061416948629e+00
1.678462448832496818e+02,4.100238889914164631e+00
-1.698696174280791809e+02,5.616754517678756997e+00
1.736817228537348967e+02,7.397464658628758016e+00
1.796708991751265216e+02,3.476850903671495185e+00
-1.762103714670317913e+02,3.370027419967045468e+00
1.762867604576723295e+02,4.999794019035445736e+00
-1.751914593564831080e+02,1.298844661411334123e+01
-1.796992956752877433e+02,6.588972807327628800e+00
1.628775592156876257e+02,7.328856384092224729e+00
-1.664295805289808072e+02,7.321704778181585382e+00
-1.759513504916556883e+02,4.880937548123939429e+00
1.603490441594979359e+02,1.223882687534100100e+01
-1.666666408462318429e+02,1.180964404693086856e+01
1.662153575423150471e+02,7.855208174220976503e+00
-1.729284482867989254e+02,7.543175483999723596e+00
-1.783320637464418894e+02,7.721579825536130315e+00
1.669209467268713070e+02,1.073221126821743709e+01
1.763315649488901897e+02,3.929696570025249969e+00
-1.720482621698230901e+02,1.504105421397748499e+00
1.633727458210244095e+02,3.339656988277300176e+00
-1.672442660450100789e+02,3.577332874372608718e+00
1.765448659149143680e+02,4.978273888546788761e+00
-1.795459529751735204e+02,5.684520661324015123e+00
-1.712968962882314088e+02,7.068575791244915862e+00
1.736753599670493884e+02,4.946699829579112695e+00
1.768705513641656069e+02,3.520255706852930100e+00
-1.741235916581519234e+02,5.352477767979650913e+00
-1.766702821781152011e+02,1.044552681646909420e+01
-1.799077971788975958e+02,1.821953634083332574e+01
1.734387624991186101e+02,2.459976567131710112e+01
1.770891967536812217e+02,1.785370064311677396e+01
-1.739979044452675225e+02,3.094214926100956831e+00
1.775272783596294346e+02,1.141134352388500162e+01
-1.671471360939115698e+02,1.780739465925788423e+01
1.706370940007774379e+02,2.315808162056435648e+01
-1.726001587343069446e+02,1.587308082605106563e+01
1.718510122145547143e+02,1.105889609100910498e+01
-1.583924742712195552e+02,1.257647413016666249e+01
1.622946531995073087e+02,1.590727490499084951e+01
-1.708385246903098960e+02,1.737020837817262731e+01
1.474181931810883839e+02,2.392632889761405579e+01
-1.392518579731976160e+02,2.333717316431868483e+01
1.686086467977447114e+02,1.307584490959712298e+01
1.710325898297282095e+02,1.366574106566711144e+01
-1.782524386416469042e+02,1.301614245962270822e+01
1.736040943452532019e+02,9.045031727922520304e+00
1.789858554111477531e+02,1.722550371414958192e+01
1.772702243435259675e+02,1.185662158899176788e+01
-1.690247896475469531e+02,2.267005763220825898e+01
-1.740563950137161271e+02,1.921195547385125835e+01
1.601816205619446123e+02,2.109192471263389734e+01
-1.622231287744721158e+02,9.408799136452632439e+00
-1.612072601722040872e+02,1.864636040016326035e+01
1.594471298865273639e+02,2.628401659748708852e+01
-1.758469657380201738e+02,1.930849214116834389e+01
-1.714730466432206413e+02,1.481664724613743545e+01
1.785302310475393028e+02,1.876056306101757087e+01
-1.768544247802166183e+02,5.188997344345989582e+00
1.768014402144559085e+02,7.345546153658614408e+00
1.632700617121805067e+02,1.166219788448457351e+01
-1.659093049355061567e+02,1.074196881919949575e+01
1.711963225960643058e+02,1.149288401475437382e+01
-1.789402000817939893e+02,3.755797171195663253e+00
-1.733648849963626617e+02,3.014134103909253959e+00
1.707154148043090913e+02,3.150913587799892390e+00
-1.751996723420912190e+02,4.338373205982978043e+00
1.769831179417641636e+02,3.323384363155176047e+00
1.706270847878104746e+02,1.289233032135664558e+01
-1.722664011261539940e+02,1.294570483134656058e+01
1.730197187335699027e+02,1.205939121467822162e+01
1.750128214602832486e+02,1.127603725854008232e+01
-1.741944920897409190e+02,1.299268505792729123e+01
1.793699978181503809e+02,7.006270025778224664e+00
1.710645128161124831e+02,1.382195341761313401e+01
-1.636918787139260587e+02,1.127548526809905916e+01
1.682829628618629556e+02,8.528465364202496346e+00
1.693068730108322768e+02,1.587314306548451270e+01
-1.641121200640973541e+02,7.939052859897977044e+00
1.663754220753741038e+02,3.768251878909305574e+00
-1.704374591788028681e+02,1.083013888556135562e+01
1.714362475099857477e+02,1.175088022499984497e+01
-1.630420907729652811e+02,8.313868472220628192e+00
1.720173602160267876e+02,1.181191344997562886e+01
-1.682470627055056127e+02,1.123395354827621873e+01
1.664504580211316238e+02,1.095406854050604295e+01
-1.684722233011804633e+02,1.040167539474433944e+01
-1.745968203624079251e+02,1.251347948437560831e+01
4.776050338317526922e+01,9.286510242791623071e+00
8.117319846416023665e+01,9.014844327287537595e+00
4.654254637859426680e+01,9.705852871195567388e+00
5.971246437991402445e+01,7.327476453406625012e+00
9.104466390424391875e+01,1.464391103077352341e+01
5.329671827173498144e+01,1.723339457025650034e+01
7.351109751487750543e+01,1.073289512812897684e+01
7.588912035676187884e+01,1.164407767817643702e+01
5.286159348092060384e+01,1.407089315973939669e+01
8.539059693883997681e+01,1.181184166996045981e+01
1.794322780593830373e+02,3.882351834544846447e+00
1.750117216547695591e+02,1.113468188421297711e+01
-1.674195684073152393e+02,9.641182413569762133e+00
1.705747126019602149e+02,4.984756909120481083e+00
-1.766426707526777591e+02,3.324335663645410666e+00
1.775543037225379805e+02,3.916996481774059014e+00
-1.786312315525875647e+02,3.716610264936123897e+00
-1.761634136517924674e+02,1.709729302657249317e+00
1.787829441314190149e+02,3.852275007873197765e+00
1.718885424025093585e+02,4.093194948919721021e+00
-1.795780164446113361e+02,1.244215454429749812e+01
1.784352466349733106e+02,3.459146538040892338e+00
-1.671895861829135868e+02,7.790365889082707440e+00
1.713379473610660568e+02,4.546559603497760449e+00
-1.729842787877211094e+02,2.913769014642730415e+00
