dihedral_deg,energy_kJmol
1.595133698170890284e+02,2.204006330308064321e+01
1.737880199425385968e+02,4.812409170469567243e+01
-1.524223863324886281e+02,3.881986961651575996e+01
1.578386674308083286e+02,4.719852191463959912e+01
1.275796312996004787e+02,4.231734336493963156e+01
1.048714877676687252e+02,3.180102144148888499e+01
6.034191264379430919e+01,4.032331120808274960e+01
6.584990818371262833e+01,3.882885023112834233e+01
5.360339082404312450e+01,3.030748161850236500e+01
8.611022594481686099e+01,2.516114467243436081e+01
1.656634488483735197e+02,2.377265056218577044e+01
-1.680018576194301545e+02,1.951685867039852340e+01
1.758804963392810805e+02,7.409923165355768226e+00
1.762691808991493758e+02,8.080248398894738671e+00
1.748289028034683383e+02,1.303968794092681094e+01
-1.699652544069307112e+02,2.133847486049617359e+01
1.576118557984904669e+02,2.197230632892269142e+01
-1.531158447463278662e+02,1.789549041439980215e+01
1.589088985159862659e+02,2.848739249623632119e+01
-1.623521836274061343e+02,2.426159856530103553e+01
1.788142293091038937e+02,2.563684095114614792e+01
1.758280990432810427e+02,2.693662120586944297e+01
-1.798628043058006369e+02,3.448415948787242513e+01
1.777610280101957301e+02,8.227230921799788987e+00
1.651883307486967567e+02,2.412509106237003209e+01
-1.555899009342446675e+02,3.178296718279881361e+01
-1.602476512502157391e+02,2.437131100880205636e+01
1.538187303905619387e+02,3.305439136331294492e+01
-1.680300701938541863e+02,1.569138967656634165e+01
1.708913058027510772e+02,2.767464603285768021e+01
5.007606143375267038e+01,1.817404006786274806e+01
1.029561358722008322e+02,4.450561848772992590e+01
1.172700390729452380e+02,3.852640879551438502e+01
1.681159612440757769e+02,2.749422289655646878e+01
-1.226079506195022049e+02,4.671789874233500939e+01
-7.050023190093891401e+01,5.752598882234140376e+01
-1.195323883606313871e+02,4.744184600707266952e+01
-1.787420427829351581e+02,5.155579027874516385e+01
1.287052318249259599e+02,4.682261004226082690e+01
1.566738528284705865e+02,2.915024434652070795e+01
-1.292920309726306698e+02,3.211752431243180439e+01
-8.266408959713969296e+01,4.421503386817228431e+01
-1.005616453958822092e+02,4.412078586485126408e+01
-1.507974199796734069e+02,3.044850671865377478e+01
1.578136572886197655e+02,6.532934799084407018e+01
-1.655297802733265371e+02,5.878408823993423482e+01
-1.603606630164806290e+02,2.875499938549411283e+01
8.893451926261141693e+01,4.970381294982355769e+01
2.894918895354972221e+01,3.225641811335930953e+01
8.185336534483764126e+01,2.355312882515725903e+01
1.058036855719936113e+02,2.558494042106643818e+01
5.256378228386522267e+01,3.119497622936684422e+01
7.841353818557949751e+01,2.053594493665561771e+01
1.657565254194113891e+02,1.747855917935812542e+01
-1.376361335572423741e+02,3.792534938594959470e+01
1.590293822919555282e+02,2.511656683790470268e+01
1.423033655452499318e+02,1.918818947520043849e+01
-1.504621777487880365e+02,2.384487448548960487e+01
1.531175337480748624e+02,1.788308920697564020e+01
1.753291146513181502e+02,3.484908268738919901e+01
1.715081062746941711e+02,1.807120607530057654e+01
