dihedral_deg,energy_kJmol
-1.647033171407785517e+02,1.744399336884712071e+01
1.684486881376429039e+02,1.425241224342916624e+01
-1.641394416226045507e+02,1.106380977722259651e+01
-1.733550415028692271e+02,4.950892957805082872e+00
1.632489515941596778e+02,5.980979349542788981e+00
-1.511413861115102009e+02,1.226855122701944012e+01
1.720541291459089166e+02,7.391695480796746764e+00
1.641807840313240376e+02,8.041245558906812363e+00
-1.748875268179980935e+02,4.384341992716225711e+00
-1.792046484819742602e+02,3.855518804944028766e+00
1.755206486649370845e+02,3.437683983957386946e+00
-1.716237045950517199e+02,3.299200760468073312e+00
1.775833560153453163e+02,8.348962639149309695e+00
-1.778704428008726097e+02,1.376212356303290996e+01
1.609098248375524634e+02,1.766579467517609459e+01
-1.614125308289467569e+02,1.688931817647522138e+01
1.697547287296514753e+02,1.223852626854653636e+01
-1.689466631673953714e+02,9.081994836917811398e+00
1.747697665548809027e+02,1.606140516418806286e+00
-1.744216840014143770e+02,5.577308369371579033e+00
1.793909343264915037e+02,1.172356949720895258e+01
1.678231143107619232e+02,2.208924830233209491e+01
1.764988865488409715e+02,4.420200922833206647e+00
-1.698184556097595816e+02,1.553711173711671378e+01
1.716737216567469773e+02,7.069523734424594252e+00
1.756776847429603947e+02,1.424358753889727858e+01
1.762701448245404663e+02,3.763871017775436201e+00
1.699454986879508738e+02,1.687973722251901165e+01
-1.687634206847730525e+02,1.142245858656331237e+01
-1.671684806225561317e+02,1.475503845435668460e+01
1.761572738058111156e+02,1.026083025109263192e+00
1.755474002076840065e+02,2.986267649767679444e+00
-1.793835046351637459e+02,7.046909027671990344e+00
-1.734256505816418894e+02,6.678392567761000542e+00
1.795327023587687449e+02,1.106776808536140067e+01
-1.788735650421081402e+02,5.707035164506062408e+00
-1.718527912231073174e+02,3.623318572895079193e+00
1.562171254899325561e+02,8.641218260741812429e+00
-1.659862970116134591e+02,6.699108545874735476e+00
1.750595616294206138e+02,3.819490718243137906e+00
-1.772933031067493914e+02,9.836734884630708109e+00
-1.746421404144890062e+02,9.743934320738125265e+00
1.743190318811512327e+02,5.104749027634947645e+00
1.768018796790551903e+02,8.779616157950194122e+00
-1.758169200779521191e+02,1.242192686905130472e+01
1.736619676210960108e+02,7.540435571474995768e+00
-1.550017309751870584e+02,9.588146315113275975e+00
1.534217431230562454e+02,1.244506557186543105e+01
-1.717047379505388562e+02,9.560128307049705398e+00
1.743509702324711839e+02,1.731376751675179548e+01
1.722064004404584807e+02,8.762014736624925249e+00
1.797418531663012118e+02,8.188493571462078791e+00
-1.543511931559160075e+02,2.345600422592581324e+01
1.339210133320251543e+02,2.004093202339886659e+01
-1.712389711778476453e+02,1.912749021406362715e+01
-1.776632705564626633e+02,7.433143459113319196e+00
1.740621727915859083e+02,1.944240051206802633e+01
-1.700769604465314444e+02,1.071578976177914377e+01
-1.795582783657375785e+02,7.493574170826491354e+00
1.732052087898427430e+02,4.359824666009871841e+00
-1.605931647650160983e+02,2.511921601210126909e+01
1.769901040404690775e+02,2.394415117925917258e+01
1.417020548641739879e+02,3.419618067152749319e+01
-1.562642715195528069e+02,2.432448296688361111e+01
-9.696080873464016747e+01,2.433682357753528436e+01
-1.124395642901355785e+01,3.505897974244388138e+01
-1.848192161646054643e+01,3.346345272155983253e+01
-1.038804304988588996e+02,2.269995532338942112e+01
-1.698600784017842216e+02,9.626960515941084040e+00
1.295453395288810725e+02,2.300058595702356001e+01
1.774081621358405130e+02,7.570191246346910319e+00
-1.696596407144163550e+02,1.338753160355899396e+01
1.706170462486966244e+02,7.848453234830614633e+00
-1.753127763430505297e+02,1.074156297197007248e+01
1.672749236808484454e+02,7.887460507195365622e+00
-1.773093382466141747e+02,1.022482013080221819e+01
-1.717785924580696815e+02,1.020901263413971627e+01
1.668303991805647115e+02,1.010566823230912803e+01
-1.716057039575254066e+02,1.024461729375888730e+01
1.766027844055674905e+02,1.362807362177295367e+00
1.583359531257026163e+02,1.920557780508887902e+01
-1.642091100373051518e+02,1.207541645544702646e+01
1.756715075487147715e+02,1.913099635739405002e+01
1.599516566695984068e+02,9.224009184011672247e+00
1.797901352271689177e+02,2.089653205909653977e+01
-1.743613675535352172e+02,1.686574381916906873e+01
-1.685302123987494838e+02,2.128816551326962170e+01
1.586224801291380402e+02,1.134947939867239697e+01
1.770769655105526112e+02,1.228397050383944844e+01
-1.659640734330942564e+02,8.643373327633891989e+00
1.684662417147673921e+02,8.322593518597868112e+00
-1.701387100217257284e+02,1.406942325451795206e+01
1.783182816759069453e+02,6.773810264259452651e+00
-1.784597219050981209e+02,8.141645919617605642e+00
-1.797138649640323820e+02,2.496107962508376854e+00
-1.795415586533310375e+02,3.787908298405698204e+00
-1.793075839430486269e+02,6.238898752518829305e+00
1.776182817167415919e+02,4.836558624545173046e+00
-1.764728915257169319e+02,3.073652870538929882e+00
-1.795293368868270534e+02,3.630673689494628320e+00
