dihedral_deg,energy_kJmol
1.743502991316212558e+02,5.139587107647203723e+00
-1.769363494823959400e+02,9.001511226391951226e+00
1.762728235264412717e+02,1.226828858397682964e+01
1.760487648428913587e+02,8.451882919726216414e+00
-1.786137602778113376e+02,9.140412700860972350e+00
-1.774554144607838566e+02,7.811130200585086669e+00
1.753751267672177789e+02,3.417695819803432400e+00
1.786963856728250448e+02,1.204713832614648616e+01
1.765710308002708757e+02,6.963982631978731241e+00
-1.780290144540285837e+02,9.007667214063623362e+00
-1.775795217816886691e+02,1.732978801445116801e+01
-1.500147051643625673e+02,2.086702362306266423e+01
1.702010396499190961e+02,6.616998267429899272e+00
1.754618655173999571e+02,2.216010360402437840e+01
1.779779207394187779e+02,7.076540564763272201e+00
-1.728625655310290483e+02,2.448922991199547639e+01
1.736213935838074747e+02,1.429442819163755551e+01
-1.711533596571155158e+02,1.175241161709424276e+01
1.695600328422338805e+02,1.125380310421767582e+01
-1.707291185183936477e+02,9.244436197705990566e+00
-1.756506998159383386e+02,1.476590190210426456e+01
1.775845047865363426e+02,5.566752922250437940e+00
1.784102470508011891e+02,9.651310324097952531e+00
-1.757104066187753801e+02,6.460583938823222461e+00
1.643070418199026221e+02,8.471669974452019858e+00
-1.661478516648954269e+02,1.344162124913640000e+01
1.758260555157921203e+02,9.524318552612349720e+00
-1.791337658526050518e+02,1.565010740280943935e+01
-1.705734877403168923e+02,1.190697215135923237e+01
1.715730351053181835e+02,1.250547780366904860e+01
-1.738231658108454667e+02,2.595094423649137383e+01
1.755861236848070632e+02,1.862324881123251075e+01
1.525148771994945776e+02,2.712370258157303127e+01
-1.755566669496248267e+02,3.093700698114410841e+01
-1.481671387102149140e+02,2.588273648497772683e+01
1.400376986323261690e+02,3.102198194022411215e+01
1.262755887853493277e+02,3.370309966180738570e+01
1.752721047286145222e+02,2.739304570056416566e+01
-1.442555600016748372e+02,3.634071118177205051e+01
1.750874776221591276e+02,1.464935293337654798e+01
1.676105278349169225e+02,2.593275036940207912e+01
-1.724880837750216358e+02,2.271572224360770065e+01
1.726354331174500203e+02,2.927583350743186230e+01
1.666828887033520914e+02,1.563475960639420492e+01
-1.609345056171416672e+02,1.339199767100168614e+01
1.765105754278073675e+02,2.455631031911250517e+01
1.718140310685423344e+02,1.543062902279276116e+01
1.764055706541008419e+02,1.989979807615409513e+01
-1.734760178457447637e+02,1.651179779013521198e+01
1.731406450629681899e+02,9.163644325841037386e+00
-1.640880371399834701e+02,1.810601178051509308e+01
-1.718093562931999259e+02,9.587766826081729477e+00
1.560846795309469428e+02,1.280289432414659423e+01
-1.646831749297293470e+02,1.693848030997841647e+01
-1.744898883581531663e+02,2.191564216655226005e+01
1.674114404988200988e+02,1.575505547247742300e+01
-1.524116385160550067e+02,1.861080958191200097e+01
-1.756236039054153935e+02,1.444475444680256260e+01
1.607288787957303100e+02,1.972435504997640265e+01
-1.531228955225333550e+02,2.712906527657267119e+01
-1.639951990298356748e+02,8.588661726210069958e+00
1.578018057687314410e+02,1.010498235728673144e+01
-1.423696343880089330e+02,1.142645563103674178e+01
1.786904843792253814e+02,4.631310123853468852e+00
1.572976162344855595e+02,6.878827184535639461e+00
-1.519633787092386967e+02,1.240169055598924785e+01
-1.799235926155687650e+02,1.193715030152992540e+01
1.750587849420797397e+02,1.892903858438348053e+01
1.720140982068735696e+02,8.283335257555858533e+00
-1.670595600010711053e+02,1.106019965881436562e+01
5.272020404028751273e+01,2.626094067850053193e+01
5.666449332415285056e+01,2.159947644805142630e+01
4.717973460912489969e+01,3.123910820577657432e+01
5.133008466170880268e+01,2.893372351526288710e+01
4.348552167580730554e+01,3.356577413061162929e+01
6.040741622109978692e+01,1.866136228968925082e+01
5.196285941478635806e+01,1.534411813102768463e+01
7.162522249141611042e+01,1.632252166916696012e+01
6.039119444498009415e+01,8.121687354693635896e+00
7.498967150817745164e+01,9.678696413215565286e+00
-1.757414960803991448e+02,8.003518076895492328e+00
1.763493376616926582e+02,7.350847361534205149e+00
-1.732320118246737479e+02,1.414247549322235820e+01
1.733704438862135646e+02,1.937961968845557337e+01
-1.772509325141139698e+02,2.024064709534562567e+01
-1.790367284055032542e+02,1.506953461146813389e+01
1.771977506589364566e+02,1.488323756923666785e+01
-1.707855589679898571e+02,1.322995831024316615e+01
1.725364687946516824e+02,8.755120923410148137e+00
1.716111544045913320e+02,1.386919295789546780e+01
7.668863834153536629e+01,3.006541717673925262e+01
-1.398971231314314956e+01,3.763534281378037605e+01
-8.534008681675774710e+01,4.585268449301491955e+01
-1.431953553536434924e+02,2.799005018451302718e+01
1.071702679490985304e+02,2.628489404846442312e+01
4.138797823877116855e+01,1.771658787011109837e+01
8.646591395655562451e+01,2.684846561804450715e+01
-1.733050882303871845e+02,1.614618637007919943e+01
-1.044925527789840203e+02,3.212467896349263441e+01
-3.313911704548826265e+01,2.032867617979338704e+01
1.789519063288070129e+02,1.168049204580310274e+01
-1.722782059444637639e+02,7.905606709490081485e+00
-1.761647722493038088e+02,9.785362210176625553e+00
1.694575792034411847e+02,2.353950932143411379e+01
-1.611189088160516860e+02,2.828877247547426066e+01
1.509248921034869682e+02,1.827501856320733609e+01
-1.721018096850798997e+02,1.100037879851912592e+01
-1.543546759802194401e+02,2.071441987244808658e+01
1.601064415576110491e+02,1.958634943742208634e+01
-1.691996447964165498e+02,1.121244161572514564e+01
1.731463372956276885e+02,1.155472501703477128e+01
1.675153252879458705e+02,1.075358830373934538e+01
-1.652035592529117025e+02,1.675523833675504903e+01
1.720486960060318893e+02,1.173163992711501180e+01
1.704061441798623946e+02,1.168410905868097061e+01
1.769864670874723060e+02,7.478749614365497678e+00
-1.713889515915532513e+02,1.665654626028710084e+01
1.631972952033325441e+02,1.664221663515632343e+01
-1.754990746500268131e+02,1.617430844318478478e+01
-1.795711227206942340e+02,1.545384419593702319e+01
6.650595647049364345e+01,9.914011801847133043e+00
-1.732557946636662793e-01,2.990437813071127948e+01
-1.016262617242565369e+02,2.066972048639208026e+01
1.516451588062743099e+02,1.992040531486395238e+01
1.359947378431536151e+02,1.838403657640633782e+01
-1.429257065564810603e+02,3.381086382065938523e+01
-1.700210707376927814e+02,1.682538047828127858e+01
1.194865673458402000e+02,3.295116644024948016e+01
5.634892057490257145e+01,3.303511385598454098e+01
4.297936498836259034e+01,2.227065598138601743e+01
-1.590329523157791698e+02,1.809236158637061109e+01
-1.792452220041734563e+02,2.750241265476654462e+01
-1.688922708802861621e+02,1.864619208953309126e+01
1.529018395598386064e+02,1.731744074979464187e+01
-1.556696110101876513e+02,1.016681409628490584e+01
1.508157356551225519e+02,2.382136451819052070e+01
-1.752244266169155935e+02,1.541756957957329455e+01
-1.546490164144391315e+02,2.033518872704497582e+01
1.564640289467350840e+02,8.558743432411134222e+00
-1.580179638678984304e+02,1.333466538079362884e+01
-1.785513937861413467e+02,1.912514651411715505e+01
1.713197689473965113e+02,1.878055583382564464e+01
-1.790169335728159012e+02,2.300549803728016585e+01
1.688212751633659252e+02,9.102591378212462558e+00
-1.545787385358706274e+02,2.135067121253815259e+01
1.573813972654311044e+02,1.041491788214856484e+01
1.637765454491949981e+02,2.561451339864072807e+01
-1.436276129715612910e+02,1.548554995724443373e+01
1.500395111020423826e+02,2.681412207188849450e+01
1.793121343977049378e+02,5.305983953463345060e+00
1.682379561278914935e+02,1.318235667815195455e+01
-1.763458095576315543e+02,9.861973686289326579e+00
-1.715798501651831600e+02,5.145515086783512437e+00
1.659379866918479536e+02,9.534547416357700200e+00
-1.687462357374139685e+02,4.523082026659235311e+00
-1.783430323596107314e+02,9.677339842543688064e+00
1.718808332379364856e+02,8.831821473623094221e+00
-1.703103683296467068e+02,1.351119550936389579e+01
1.709632716317509562e+02,1.038141452940403120e+01
-1.733389902412369850e+02,1.194986743565700849e+01
1.785593569467996247e+02,4.923514253134568364e+00
1.780254381869446263e+02,8.998504568386824332e+00
-1.754564222728057530e+02,1.105088494254832554e+01
-1.774438869279413495e+02,9.943933428236617189e+00
-1.724165419722876038e+02,8.189659586234469657e+00
1.635921786616775080e+02,4.673169107738492478e+00
-1.797717123231575727e+02,2.299184269268073066e+00
-1.733221945160798612e+02,2.013304497534171400e+00
1.622173377508800058e+02,7.203034843277063004e+00
-1.586747311073921196e+02,9.037040103728656959e+00
-1.743190068788871940e+02,1.923955821328906524e+01
1.780889498028978153e+02,9.114800110510627107e+00
1.685018818122674418e+02,1.772686280909823964e+01
-1.537680372017380819e+02,1.386078276663244679e+01
1.658702236346863401e+02,2.520476616980220896e+01
1.755948396131201150e+02,2.270429785880464379e+01
1.736025166983116037e+02,1.707425552952273762e+01
-1.763345944244885857e+02,4.347315876079374419e+01
1.782575459641761881e+02,1.456088784725533891e+01
-1.678882180173863787e+02,2.173117800836332947e+01
-1.763710313981473234e+02,1.994867774278013428e+01
1.703620558237377054e+02,1.518238329028029554e+01
1.757118107495209927e+02,2.032391158362108285e+01
-1.651188050345169813e+02,1.915858456397286602e+01
1.743540786685671833e+02,8.963861908120653865e+00
-1.706462531434638947e+02,3.165594582044450078e+01
1.704951320887014958e+02,1.880117831817922180e+01
-1.693209652944317156e+02,2.216929421472632455e+01
1.798688187565606711e+02,1.286562468973503215e+01
1.741310556297673315e+02,1.824922736215488683e+01
-1.595281399337079336e+02,3.645376356168072363e+01
1.337954889697461454e+02,3.337441869889870105e+01
8.371791400854931453e+01,2.141475004420280470e+01
3.982209760980902757e+01,1.863350592819792695e+01
9.350230902741726879e+01,3.531329937636611760e+01
8.790250009425153621e+01,3.254161696820691674e+01
8.415129356574716724e+01,3.375998177549045920e+01
8.883853440553963310e+01,3.323881651055659603e+01
6.689930604908457212e+01,3.850307941357412744e+01
9.816152056501377388e+01,4.023621633128583142e+01
1.738512224666946508e+02,5.123882527797445796e+00
1.768117508559049043e+02,3.240700011208141884e+00
-1.750303201519055847e+02,4.155426029029904100e+00
1.646342971541191673e+02,6.203121131795699128e+00
-1.658788252496276812e+02,4.545778040851492285e+00
1.703463934868311185e+02,2.821896978175889359e+00
1.752666017018815694e+02,5.760345656087300092e+00
-1.752071472727357673e+02,2.553958152694540740e+00
-1.779608250718360978e+02,3.952687407919701634e+00
-1.786590074829412345e+02,7.763886265573336942e+00
1.748968311474197890e+02,2.535206278780697531e+01
-1.615946519733750790e+02,1.591666879451008398e+01
1.573463118950804471e+02,1.612910984693867178e+01
-1.556711485013649110e+02,1.157310745858178969e+01
1.689945161015694737e+02,1.442962699386116476e+01
-1.688424916413568440e+02,2.047077183686620216e+01
1.700595849221898561e+02,2.135111964987388333e+01
1.787696562274070402e+02,2.231929071102704043e+01
-1.786309794220619267e+02,7.926402673990986969e+00
-1.661933260155730352e+02,1.576478265877686979e+01
1.782941071902444605e+02,1.548071742830011210e+01
-1.656675762385839903e+02,1.192769845293873665e+01
1.568903339495863349e+02,2.010518580328629668e+01
-1.665395115206108301e+02,2.089570236022414917e+01
-1.581764702949797936e+02,2.022309041321377876e+01
1.590849314683694615e+02,2.329002297576363389e+01
