dihedral_deg,energy_kJmol
1.517895644465067733e+02,1.753793839375692443e+01
-1.475095763974658780e+02,2.037820752388652323e+01
1.665652737340589056e+02,8.847033072073879012e+00
-1.736804699396857359e+02,1.497991023673229449e+01
-1.670884909540406227e+02,8.735171474495398769e+00
1.555619827476913315e+02,1.321111007647376923e+01
-1.739191794028423885e+02,8.882167004239777341e+00
-1.781175694935842557e+02,7.915582674341422376e+00
1.582734599057073694e+02,1.218054826765222742e+01
-1.574293594232421185e+02,1.445373212774292782e+01
-1.767289788640937900e+02,1.232220123629519826e+01
-1.784548761059292872e+02,6.754917315747343665e+00
1.794012139671139892e+02,1.803007804448440154e+01
-1.789782249659000684e+02,5.549704643014300665e+00
-1.776197773556968968e+02,9.401067799892844690e+00
1.695416641199000196e+02,1.069838652447319483e+01
-1.790154208823693693e+02,8.833067788726841840e+00
-1.622905033581640737e+02,1.060146330685656935e+01
1.613531414569457922e+02,6.654224011097168656e+00
-1.650920758136415429e+02,9.361485509463626897e+00
1.750566213893704628e+02,8.541586621132108093e+00
1.772096291587863561e+02,9.969978448609447597e+00
-1.659091089021158325e+02,1.662534698124953891e+01
1.694347184864401186e+02,1.160810234699540544e+01
1.762075795702911591e+02,1.641721375457443344e+01
-1.733352606285793911e+02,1.309084859677017221e+01
1.673790462011076272e+02,2.042212298820255256e+01
-1.713692245214335514e+02,1.740129914965434921e+01
-1.653790763145270262e+02,1.641242743898305534e+01
1.620488203096665814e+02,2.156889440641685951e+01
-1.754837632143773192e+02,9.963086891750371876e+00
-1.764524443581079538e+02,4.059636734513612844e+00
1.755617440088186072e+02,4.175092927954479727e+00
-1.719799545876403215e+02,5.717830688925991112e+00
1.786091837046220974e+02,3.359597335918411698e+00
-1.793281284988743209e+02,2.822154913311968549e+00
-1.655378022258132944e+02,7.342607679292888712e+00
1.762113675678810125e+02,5.861544410845276332e+00
-1.720152290673423465e+02,1.179453600913821631e+01
1.786518434318416269e+02,7.329831370730301110e+00
-8.167810624070787640e+01,1.739204159961111884e+01
-8.402874171157318983e+01,4.636841975523749682e+01
-4.446668227803463935e+01,2.941039809904988545e+01
-7.847877114653164199e+01,3.109809688058975041e+01
-6.008969005611452729e+01,4.498692788793918851e+01
-7.099982281207577728e+01,2.114115958475829871e+01
-4.235188641775545193e+01,2.932722031789312211e+01
-1.076692033157701900e+02,2.278063706005262645e+01
-8.050450189241639976e+01,2.814713120551633452e+01
-4.967719479431958263e+01,2.839245703218290373e+01
-1.751777778053740633e+02,9.072984214250165991e+00
1.703553562540916460e+02,1.118885232584855771e+01
-1.657216448904698041e+02,6.309691574210363640e+00
1.654803861050046123e+02,6.881467324233828897e+00
-1.693194429699115915e+02,1.373270225959480229e+01
1.680658184177813723e+02,1.001112147298122501e+01
-1.683363062598025124e+02,1.347769842168683496e+01
-1.792619790573630780e+02,7.746838066393410216e+00
-1.746416754777939389e+02,1.374849566550269664e+01
1.721341071940632617e+02,1.486610458739621343e+01
1.656754392780630951e+02,1.660238477986749217e+01
-1.781465491316639600e+02,1.694061811462777456e+01
-1.629389517147059223e+02,1.912964433727205815e+01
1.685539917009790543e+02,1.708908903942931090e+01
1.740359083784881022e+02,1.183334841773434931e+01
-1.567014172567608910e+02,1.833557960986821556e+01
1.678566121254087022e+02,1.785944602746394239e+01
1.634721499899660557e+02,1.743899993763788103e+01
-1.532362889834130897e+02,1.381278468408528504e+01
-1.712216259040513933e+02,8.942311983191796543e+00
-1.697534655947632416e+02,8.288815907806297290e+00
1.696827748754758431e+02,9.541379973958445504e+00
-1.767945792896483113e+02,5.118332548919287461e+00
1.792530662322265584e+02,1.029681243459849149e+01
1.735197398814766814e+02,4.764164636790258811e+00
-1.699507230606930079e+02,8.383200141703643027e+00
1.716561107589734831e+02,7.434299347923317036e+00
-1.779176772012677361e+02,1.215820854819301111e+01
-1.782487630431465107e+02,1.299289654503203373e+01
1.735408975099062729e+02,1.264724244935088215e+01
-7.237932570492937145e+01,1.925522428100591910e+01
-7.425626189923458753e+01,1.397092829174373030e+01
-5.559665663440771510e+01,1.893018150938933530e+01
-9.184895190569339718e+01,1.490533359087559617e+01
-5.746721864011248471e+01,2.549232000956072852e+01
-4.629581519258947253e+01,1.960882689904112652e+01
-8.680442903130574450e+01,3.690948372863152827e+01
-6.723061544205137352e+01,2.237864343724972827e+01
-5.632907280927221905e+01,2.884801326988979042e+01
-6.377126427346694015e+01,1.844882620020113251e+01
1.655076905051431879e+02,1.742688128219831611e+01
-1.680374384257543454e+02,1.191282589446792173e+01
-1.698822647663857879e+02,1.661362537980150833e+01
1.677407740369767453e+02,2.110191661862751999e+01
-1.534437276503182090e+02,1.849498813619871385e+01
-1.715418024763457367e+02,1.542253807044110303e+01
1.668980004335215028e+02,1.809081931504408658e+01
-1.624868883869511933e+02,2.034774793727522990e+01
-1.629319550245155028e+02,2.160897139203152051e+01
1.533533876260192130e+02,1.550901936146421889e+01
-1.683454384187697883e+02,1.500522932814946842e+01
1.774720341126885046e+02,2.077951969491388695e+01
-1.618541178700598380e+02,2.169341336047796176e+01
