dihedral_deg,energy_kJmol
-1.784302451761436146e+02,4.071144233880020558e+00
-1.779594126562668066e+02,5.799220299857877237e+00
1.732592598812537688e+02,6.171938174035709324e+00
1.767783439831090675e+02,4.296197538585798448e+00
-1.766002824472190866e+02,4.781917608094605754e+00
-1.760247106499834331e+02,3.870034398518135355e+00
1.588881971273429770e+02,5.645280460227320773e+00
-1.637537220510444627e+02,7.379859941386845534e+00
1.645716329184078006e+02,7.760764118839993841e+00
-1.596048476146405619e+02,9.466504964994763682e+00
1.788813273018007806e+02,8.422299733673431987e+00
-1.785816893228062554e+02,9.143134937646644644e+00
1.685198593732670815e+02,9.746186004489270971e+00
-1.699872037249037362e+02,9.402611517420071507e+00
1.716192893703734228e+02,9.573625688989789495e+00
-1.651031024759512320e+02,7.712733179389514859e+00
1.732015991961032739e+02,6.730674507571685616e+00
-1.668836037941140376e+02,5.674968927276548669e+00
1.692645698542462753e+02,8.570281749548849248e+00
-1.719489023911820027e+02,6.012460387290223807e+00
1.718896388247154903e+02,8.443258856363348386e+00
-1.704720458707455748e+02,7.934369244911158248e+00
1.722352063675403997e+02,1.151317183443418202e+01
-1.672462958492087921e+02,8.733560103424665044e+00
1.666532849678976334e+02,7.909872757655183051e+00
-1.619159109792990989e+02,9.716310189069318426e+00
1.598627599950415572e+02,7.511559277305464022e+00
-1.679323379863341188e+02,1.047588987461536014e+01
1.658994593150902972e+02,9.843337111758817315e+00
-1.634211993107526268e+02,1.220412974400889006e+01
1.633941126101123302e+02,1.453377348010511660e+01
-1.624919761114290395e+02,9.239340924755801154e+00
1.711431602551722051e+02,5.797544116287848048e+00
-1.682916878437157777e+02,5.830477581484743155e+00
1.758120032066640874e+02,7.231442057934021506e+00
1.777507573659046898e+02,1.055426098958449188e+01
1.759813796755249200e+02,1.164097423833522882e+01
-1.700151368669281169e+02,9.174650554655787715e+00
1.779081444649861226e+02,8.086488639550184487e+00
-1.788980637246902177e+02,8.815529922099596405e+00
1.730881159680192241e+02,7.390689552326509926e+00
-1.691774939712468608e+02,5.032404729621459794e+00
1.789162305137790554e+02,7.316140183717741330e+00
1.614704890557586907e+02,1.054953994547262752e+01
-1.628173950236828773e+02,1.226316312642692097e+01
1.663451184313208557e+02,7.099487715669333454e+00
-1.753771554091965186e+02,7.680991986415104833e+00
-1.792658193750785642e+02,5.111629441159949216e+00
-1.767827267366286321e+02,5.286250279752338521e+00
1.753820370688511616e+02,6.033312992579896061e+00
1.617855197825172127e+02,2.201250486439827725e+01
-1.689509364071307971e+02,2.481702956121102943e+01
1.796811665530988193e+02,1.267670527205079800e+01
1.701034623131819785e+02,1.154528481190770606e+01
-1.757379626485277981e+02,7.834888052098225586e+00
1.798363279233272749e+02,2.061428218244910227e+01
-1.737690482038633775e+02,7.589670635174158519e+00
1.793706953584286623e+02,1.859472917607462250e+01
-1.787135997063595596e+02,9.744164828983954862e+00
-1.751993255997863912e+02,2.093760700948265452e+01
-1.669126783926488713e+02,1.596362499883714747e+01
-1.782987275137130894e+02,1.839587130763255374e+01
1.744640222762189978e+02,1.782291097694223225e+01
1.742286658572032820e+02,8.101636839569458459e+00
-1.764196560015898285e+02,1.036194338477951149e+01
-1.747108187638256993e+02,1.139550707866489532e+01
1.739008932616115999e+02,8.760168616493627880e+00
-1.635494557646654812e+02,1.073350218841375536e+01
1.574185017177275654e+02,1.173110586994068072e+01
-1.579028238942534585e+02,9.816158805454309189e+00
-1.701519406724275427e+02,1.284593553431576041e+01
1.541582958916000905e+02,2.078579360642330087e+01
1.733068670241913480e+02,1.496826538433047205e+01
-1.752078268923087307e+02,1.599441392745336898e+01
1.675012789922761840e+02,1.111934291716744916e+01
-1.701394569493341749e+02,9.476026547367872865e+00
1.719704589591436559e+02,1.454363458203475901e+01
1.628458966552489358e+02,1.847759308899720310e+01
-1.729693114450975315e+02,1.796960699589033794e+01
1.797428210920884624e+02,1.643261440929854800e+01
-1.590911615023019010e+02,7.640374467969156314e+00
1.542642436618831141e+02,7.088099848476664633e+00
-1.541110827784131914e+02,1.407057906179024975e+01
1.618984088469725577e+02,1.432481068955182124e+01
-1.673865017469056511e+02,1.693220047537241157e+01
1.723047556026500331e+02,8.377898423746387380e+00
-1.648591248770329685e+02,6.990379976806210927e+00
1.662741531277323759e+02,7.450470528773365686e+00
-1.707836860951630058e+02,5.664731426381409030e+00
1.708055037476943880e+02,3.167927537926841897e+00
7.087556163049835334e+01,1.870165669513221474e+01
6.566230737065983192e+01,1.472441018974900118e+01
6.856504511691977655e+01,9.111181827171650482e+00
6.661427898283616855e+01,1.698006509527819219e+01
8.096909122826676253e+01,2.060064589974438576e+01
6.327104945013023496e+01,1.421419890216605708e+01
6.130346970834835219e+01,1.692041767676100505e+01
6.520869867106881657e+01,1.554564942275716888e+01
5.027649221154899095e+01,1.665102609679880530e+01
7.901647059590800382e+01,8.919546075692007747e+00
1.729631359041877658e+02,1.451938476001114076e+01
-1.733112414269413364e+02,7.472455669934324085e+00
1.798279526601575924e+02,9.319190553359458562e+00
1.786577699969514299e+02,2.599214917277379300e+00
-1.731414427240627276e+02,6.989326760836674701e+00
-1.736592091756576508e+02,7.715947777966952970e+00
1.647772401676844538e+02,1.311638919850620866e+01
-1.677958144321906673e+02,9.547807267869021786e+00
-1.794730838551679710e+02,1.214577436500053054e+01
1.737472767888916394e+02,7.220666174079313215e+00
-6.969941755684305917e+01,2.356530595934885497e+01
-6.244264379018133582e+01,3.080662000825909530e+01
-9.976637087892410705e+01,2.877445042788477991e+01
-9.416497550736930577e+01,2.987677911155481780e+01
-3.581470310074340091e+01,1.465804083361284782e+01
-7.973096683911843741e+01,1.940660169582435302e+01
-6.560014891639980306e+01,2.246694674447600804e+01
-3.586106523088498932e+01,2.079145663519460996e+01
-1.082652804763099397e+02,1.894332099167925065e+01
-1.591170845008344656e+02,7.920549478975233981e+00
-1.643271486984589274e+02,6.115819194058867758e+00
1.740367590507276532e+02,3.651641441916498643e+00
1.720334383852098767e+02,3.982207292323442616e+00
-1.683308692991880946e+02,4.134382935401599291e+00
1.774720032585362901e+02,2.973854779393774628e+00
-1.782646667023426232e+02,4.046346065209363019e+00
-1.745693025961945750e+02,1.212691111400260624e+01
1.732115488778302677e+02,1.998809633469221581e+01
1.796222453433258011e+02,2.461552752855882176e+01
-1.685271797686689581e+02,1.742686013323904248e+01
1.628363320718041507e+02,1.601786204331789421e+01
-1.641318207356558787e+02,3.243025945623799799e+01
1.760115103799762153e+02,1.743469556605475290e+01
1.636167095957422362e+02,2.514741495195714549e+01
-1.781284923655541945e+02,1.784854568391930485e+01
-1.745661315709996018e+02,2.377261349582095562e+01
1.708084874403733409e+02,1.787400992391531673e+01
-1.654234305576141821e+02,1.379144049906846092e+01
1.788162509299442604e+02,1.605665789315459691e+01
1.751568732221331288e+02,1.061483653224525092e+01
1.767635117020475661e+02,5.674242780491335125e+00
-1.670034993169484778e+02,1.079121907698132787e+01
1.681877062730488603e+02,8.120205459464449049e+00
-1.767000735630311681e+02,9.817113560886779666e+00
-1.758554921785281238e+02,8.642899646264197600e+00
-1.752232411646318440e+02,9.748437620830531003e+00
1.594069737956913571e+02,1.267464627760998042e+01
-1.673587167656651502e+02,1.516965189202559294e+01
1.728448578780275398e+02,1.141030834827011908e+01
-1.724665195350962676e+02,1.351067782565357511e+01
-1.709413174862100959e+02,1.283038640399260544e+01
-1.625962605502530494e+02,1.121215736553733500e+01
1.548297802000430750e+02,1.328850496828180994e+01
-1.644593458349115451e+02,1.256614351835576038e+01
1.737185072670121144e+02,9.195363913872295569e+00
-1.667803562066448819e+02,9.788055775877737119e+00
1.687042712999539447e+02,5.948619496471370560e+00
-1.606227071164198605e+02,1.136673931370637192e+01
1.571207630253936998e+02,1.410570987022460443e+01
-1.633739840869005207e+02,1.386601197370004002e+01
-1.624689235857916856e+02,1.166562089482054887e+01
1.637808762172029446e+02,1.457036829344146689e+01
-1.709768974345939512e+02,9.452052164400150502e+00
-1.644474303675950182e+02,1.260575446564920554e+01
1.679793727281047779e+02,1.273789120568374500e+01
-1.681391981280675054e+02,1.347243457740185235e+01
-1.690727301740989503e+02,1.065966953698888453e+01
1.737945972345371501e+02,1.106384960005131290e+01
-1.734173865863863000e+02,1.019849970251182825e+01
-1.646818578184015394e+02,1.302454539819606438e+01
-1.643070778016399061e+02,1.551695491940519034e+01
1.635300490529874935e+02,1.623139172369467076e+01
-1.798008301836549094e+02,1.350339978020126352e+01
-1.434405589021828291e+02,1.677458977296566189e+01
1.620065277003273536e+02,7.175174860134657884e+00
-1.747856652559811153e+02,5.850146525616517934e+00
-1.603505711956516109e+02,5.000540150246798987e+00
1.702583769308376986e+02,1.342106023428181238e+01
-1.776219336850024888e+02,8.946906297504376937e+00
1.742337324583964175e+02,7.558813094558946233e+00
1.770182856454677847e+02,7.393536927606955800e+00
-1.734457267090100743e+02,5.095433468016842049e+00
