dihedral_deg,energy_kJmol
-1.771106379663308701e+02,5.931616433051855708e+00
1.777620110592764604e+02,8.709048831974927296e+00
-1.799954852885864796e+02,8.282344122031485512e+00
1.796619599058533367e+02,7.639006358970130250e+00
-1.747662359900750744e+02,9.825921886945881312e+00
1.787807066654590926e+02,9.104046072065905548e+00
-1.786293430980315122e+02,8.953279818536234558e+00
1.752315731379731005e+02,9.415937968897299726e+00
-1.763173465963528486e+02,4.743383134942556367e+00
-1.766294002969411565e+02,1.985624865257907601e+00
1.654278281874868526e+02,1.155136187308611539e+01
-1.613520946849955635e+02,1.369112090842157770e+01
1.739243668100522768e+02,5.009039880216382912e+00
-1.635305060477290624e+02,5.695675624544524140e+00
1.535012729364162567e+02,9.705970485589471508e+00
1.767740158488672080e+02,2.983464760246985925e+00
-1.500569561225056816e+02,1.013198338420285260e+01
1.530008045051500574e+02,9.966934660326877804e+00
-1.582419722013556225e+02,1.877346758094362400e+01
1.546280881334719197e+02,1.960829802247199893e+01
1.794099643015811125e+02,4.954370347024259935e+00
1.712581526564255796e+02,4.908912384360275993e+00
-1.694603132338555156e+02,4.726125330041107020e+00
1.765850696130575272e+02,9.781183119125953507e-01
-1.778521268880412265e+02,1.358462138940772279e+00
1.795107264884812537e+02,2.762556501025115185e+00
1.798484689378859684e+02,6.404441015727634579e+00
-1.762220617030756387e+02,3.126675663279956385e+00
-1.778210307538904829e+02,2.336799307142179316e+00
1.699176103652584402e+02,3.178409022279846674e+00
1.659248263080799006e+02,4.919082254471102367e+00
-1.731886712413025862e+02,2.717978572625042943e+00
1.781496237033194916e+02,2.321231113770955368e+00
-1.794660384915270583e+02,2.924622757449209409e+00
-1.715887790786770211e+02,5.509878395203796408e+00
1.755527676811194340e+02,5.119849696047209520e+00
-1.793289698033749744e+02,4.948717792900199086e+00
-1.757933209173039586e+02,5.193963180770608368e+00
1.781565279539675259e+02,2.982519879052096812e+00
-1.792892595238427873e+02,1.710303919303948650e+00
1.793209536759629543e+02,1.167920073395542824e+00
1.777420574390847605e+02,5.539338955612846505e+00
1.792844545068703610e+02,7.694565582161917661e+00
-1.781144283995175783e+02,7.015422178210200421e+00
1.722194769630762892e+02,8.171182370236916626e+00
-1.762151495909712366e+02,5.692648146331779735e+00
1.756898494534523536e+02,7.033977238040330704e+00
-1.734611098830499714e+02,4.479414248499241857e+00
1.732406669995773427e+02,2.197178856826471183e+00
-1.745120061965288301e+02,2.149343053479004340e+00
-1.665570642917202520e+02,6.014292570439407015e+00
1.725971522786820458e+02,7.657213873728053954e+00
-1.699705984631172555e+02,4.138705294923487266e+00
-1.781609332344634140e+02,2.200387814008490928e+00
1.768181649529953461e+02,4.380576941278743419e+00
-1.760574720412792260e+02,3.888419290349537150e+00
1.761863017008639076e+02,3.972385699599546349e+00
1.783028920338149703e+02,4.337677171934389619e+00
-1.681818655225150394e+02,2.464682282095825183e+00
1.728226160050406293e+02,4.108929069118668842e+00
-1.760732378283497326e+02,2.915079729704978195e+00
-1.796977633017013716e+02,3.165674340961875721e+00
1.733394252598040737e+02,2.593600081967507354e+00
-1.715506059699251011e+02,5.638756817704180690e+00
1.765855573262914220e+02,8.615288067214946111e+00
-1.754489140323975107e+02,8.557714340797133445e+00
-1.791117336033091192e+02,4.069495053925317407e+00
1.681734783519679866e+02,5.795800614596274158e+00
-1.709478751301107877e+02,7.745276701331007985e+00
1.798775891594343932e+02,6.385305037395938577e+00
-1.766295154478728193e+02,6.675362498074768780e+00
1.754998003832746178e+02,4.446985886461597204e+00
-1.799533261987079982e+02,1.000980289091683240e+01
1.741424479067058257e+02,2.922933030630966655e+00
-1.652271205012106066e+02,5.079206736315057924e+00
1.699209515030003388e+02,2.391760274975165412e+00
-1.687253173998676630e+02,4.265086318788683606e+00
1.726170169009819233e+02,4.754216908400337616e+00
-1.740461077718436798e+02,5.216275409474789626e+00
1.792541777528952309e+02,3.393111929691986717e+00
1.788213357262901297e+02,1.996894730701522125e+00
1.798127329561416161e+02,1.406411031516791255e+00
-1.751386700291967884e+02,3.463502361659207551e+00
1.753001647398033072e+02,1.525793899176696611e+00
-1.743136790346206055e+02,3.642224699823228384e+00
1.752735689878002745e+02,3.901585891926252714e+00
-1.733626755015459366e+02,5.074630544881287619e+00
1.745062897795777133e+02,8.323265455336049001e+00
-1.745164419921137551e+02,6.224745319585461623e+00
1.727700782839133922e+02,7.671660188355573951e+00
-1.699931395604049555e+02,6.545101089412296957e+00
1.645298598626734190e+02,7.071235943784616396e+00
-1.637988136754762536e+02,8.164003216967591570e+00
1.667618298412967022e+02,6.855156433495864121e+00
-1.662282190046324502e+02,7.487041290519143466e+00
1.723405152537734466e+02,8.552927038903920476e+00
-1.723549834396832523e+02,7.986327564909084131e+00
1.663730893069654257e+02,9.376993797582576562e+00
-1.614958368192795888e+02,9.149773165698078969e+00
1.591284536639709870e+02,8.990131206219270865e+00
1.706758340062912396e+02,2.516664025326267762e+00
-1.727700089595078623e+02,5.591216764024653507e+00
1.779235118569059466e+02,2.862865375044586713e+00
1.764107201130692317e+02,3.676742443490041090e+00
-1.756620702662787892e+02,4.242812755990914120e+00
1.699594741557474435e+02,2.294635828494824281e+00
1.791358357627998998e+02,3.733826404742286442e+00
-1.685905433297560592e+02,4.301835323157872537e+00
1.617916538642773219e+02,5.607883961164798592e+00
-1.615861217778092964e+02,6.533888053719008937e+00
-1.753161195762750708e+02,7.936075040114317858e+00
1.762748373622389977e+02,3.776250570034864751e+00
-1.757024360183024498e+02,6.008032705675994123e+00
1.798458994090460692e+02,5.108711863021771826e+00
1.750229367676732295e+02,6.033867539232526056e+00
-1.730756909112513142e+02,4.360345607517851718e+00
1.733182530966310537e+02,4.208388532205220578e+00
1.786324732840992624e+02,5.706269638484958051e+00
-1.734284226885764326e+02,8.416336900080629846e+00
1.779668158143418850e+02,8.730519309914674508e+00
-1.723603684623959680e+02,7.749104025029229348e+00
1.741455673532516357e+02,5.403269596196115465e+00
-1.787892771562454186e+02,4.772433653553299848e+00
-1.721472349285988059e+02,3.279299005533716560e+00
1.675887863002678841e+02,5.031694687505325447e+00
-1.671062102630007757e+02,5.473706632110134862e+00
1.732021188357191477e+02,6.010598861173042096e+00
1.778700418128853471e+02,8.137310173306209649e+00
-1.772773837698489388e+02,1.095710473360830051e+01
1.721662379664141440e+02,1.256341873535733633e+01
7.617591790651145800e+01,9.387367365039821721e+00
5.890650669123040473e+01,1.032081988148285312e+01
5.931971513967790344e+01,9.662502792877559088e+00
7.830641145294146099e+01,8.717156135696914276e+00
5.522282463041628375e+01,1.132345093783663970e+01
8.103982158172701133e+01,8.516499009544236998e+00
5.888550054763840791e+01,7.532964109902881233e+00
7.870223307136490121e+01,6.570251744045641829e+00
6.448774518579192261e+01,4.453832835388764622e+00
5.660117147903966384e+01,5.869154884653282167e+00
-1.697600057065682506e+02,1.025939724262469532e+01
1.657459554951855125e+02,3.898474318171999187e+00
