dihedral_deg,energy_kJmol
1.612701842260598539e+02,1.136982551687226106e+01
-1.557393261862216889e+02,1.296636427156329674e+01
1.692990446060586862e+02,5.804489963037157807e+00
-1.795406600192811766e+02,9.708516675015115283e+00
-1.766334821199060343e+02,6.461898687894841231e+00
1.713274713561656881e+02,5.304699691060343447e+00
1.697880470393062922e+02,3.071930342439071371e+00
-1.522205394380021346e+02,1.019822798237389527e+01
1.599134595325154180e+02,9.347286160136006217e+00
-1.681782125719797136e+02,9.366317225362040588e+00
-1.797235838479457755e+02,3.544874983209560515e+00
-1.771706369606135638e+02,4.119049063309108583e+00
1.782894478887510274e+02,4.511443337807222065e+00
-1.790485448050711739e+02,5.024018608301754618e+00
-1.764739399371613331e+02,4.947933700735024587e+00
-1.781038370333645275e+02,6.170220729721467734e+00
1.731771226331248386e+02,6.140161540346165125e+00
-1.726318076965795001e+02,5.130560192252292318e+00
1.666405739754165722e+02,8.182086804165159322e+00
-1.662672700057647148e+02,6.415714588799653839e+00
1.704432111606832336e+02,6.402794759216671849e+00
-1.637535527433555274e+02,4.324751512826537692e+00
1.626680450088006467e+02,7.746455778314446761e+00
-1.625793625902292376e+02,3.654420826701041847e+00
1.710731408945300416e+02,4.270938545487386051e+00
-1.702958537741270959e+02,9.913063484893008592e+00
1.691089918326348425e+02,9.778719623690914631e+00
-1.691008763110889390e+02,1.142530687854954330e+01
1.684888602271116156e+02,1.002882028727102259e+01
-1.569418618736800397e+02,7.557397166152329149e+00
-1.751498726501582723e+02,9.872543074327975177e-01
-1.798975150648218460e+02,1.734808791053107146e+00
1.779397493051300785e+02,3.360724540038120267e+00
-1.736107848945530918e+02,3.848918283061989243e+00
1.729067974835990640e+02,7.366601054344898536e+00
1.765587205524579133e+02,4.193961820351461256e+00
1.778426857628090829e+02,5.791407672508734450e+00
-1.782623350522156613e+02,2.692529651668155832e+00
1.762425405289143328e+02,2.661094985550961578e+00
-1.766957661731381677e+02,1.356187233484637211e+00
-1.643728552033488199e+02,4.731029097477880363e+00
1.486024312107860226e+02,1.634642827922948172e+01
-1.641360143187699521e+02,8.980708353643425568e+00
1.709703234328264614e+02,1.450955938611778429e+01
1.765797890923934119e+02,5.199200871127448664e+00
-1.650096053980547879e+02,1.398008103340881725e+01
1.785843093009827101e+02,5.010530715926984513e+00
1.778091717308352031e+02,1.138676991355732326e+01
-1.714755260208588936e+02,5.398766444685870525e+00
1.653696416267893596e+02,9.910256224993402085e+00
-1.790602290967967463e+02,4.919189670283463656e+00
-1.748628325710073455e+02,3.504789705336722516e+00
1.750537213328171049e+02,2.009417086176441103e+00
-1.755261944931651215e+02,3.150568957688133498e+00
-1.763883591455900728e+02,1.383054945223069598e+00
1.732500039210143825e+02,4.427284463452587637e+00
-1.750824900277203255e+02,4.266737327406863400e+00
-1.738163495274689296e+02,4.182518721675156925e+00
1.776914237270071339e+02,7.593713697705350540e+00
-1.753022389881399477e+02,5.638742914728136491e+00
1.782811627024719314e+02,2.975386724977217234e+00
-1.745054994340962367e+02,3.606931270158382219e+00
1.744127440139336045e+02,2.698128514739049244e+00
-1.749552327949793664e+02,2.854825175236609613e+00
-1.793755930789205308e+02,4.390972136883650734e+00
1.689609990807651343e+02,1.496948022281388235e+00
-1.631900447162992691e+02,5.425923694636496819e+00
1.700299808742773280e+02,3.008274740679072856e+00
-1.700690044237790062e+02,4.717461862735297551e+00
1.764772691839971230e+02,3.657270413393251651e+00
1.722397168067267899e+02,5.301066028643568018e+00
-1.699477733749719732e+02,7.416884498063563314e+00
1.743536904259183871e+02,8.188694731980824315e+00
-1.737161663201812019e+02,9.771899353755349793e+00
1.784459784722164386e+02,7.297558109050740427e+00
1.702773745484850565e+02,4.838452131127477962e+00
-1.688216068071033931e+02,3.669266485176040149e+00
-1.785107011076914603e+02,3.608663444853910107e+00
1.735260192759133986e+02,8.253073483442038949e+00
1.776147923426113096e+02,5.267654788414639633e+00
-1.724010279324293435e+02,2.939109038712905075e+00
1.767541577967395483e+02,7.517435186202622965e+00
1.775115480916427941e+02,1.783372243835303461e+00
-1.728449521922904921e+02,2.302065555831113386e+00
1.756203847811599132e+02,1.160861125696962315e+00
1.759175647902446826e+02,6.325905360024650648e-01
-1.778242886324798064e+02,3.479174974302929879e+00
1.758715774451530081e+02,1.157386545135411948e+00
1.770825517133905294e+02,3.364110263716127314e+00
-1.776869645219062477e+02,3.255456894900262910e+00
1.779894808164193591e+02,3.802875203327835685e+00
-1.791998190409883307e+02,3.068602316564205790e+00
-1.788716490343897476e+02,5.762462383405289046e+00
1.769192270043087376e+02,3.712761689176349300e+00
1.775646327472904886e+02,6.060951149793092796e+00
-1.773848736312686754e+02,4.168361462031590747e+00
1.681611426176326631e+02,3.993765293366711155e+00
-1.663243663018860730e+02,3.941925788333231040e+00
1.701940889603834819e+02,1.897036125848835297e+00
-1.788855956330969832e+02,4.719293861155193781e+00
-1.707749345259371125e+02,1.518386092203584070e+01
-1.787289364152713915e+02,1.809734673762399382e+01
1.715020879343083209e+02,1.408497817756081538e+01
-1.786952847017027466e+02,1.515048969599259010e+01
1.744758411307000188e+02,1.615507849762484582e+01
-1.672917134059965747e+02,1.482245564332042953e+01
-1.784600709383473145e+02,7.749775413286302594e+00
-1.788377748306592139e+02,8.206700322873178521e+00
1.799202202285626129e+02,1.194214055819600162e+01
-1.777582304687984731e+02,9.456611172013328570e+00
1.716182519533681159e+02,1.151958151572245370e+01
1.786112129439485727e+02,3.235768794157842354e+00
-1.779354192643576766e+02,9.164985708968627520e+00
1.775933326919308115e+02,3.786893129750066755e+00
1.793213368567161012e+02,3.636676341693174663e+00
-1.715690453866382938e+02,2.462535530334798217e+00
1.690868129698909570e+02,4.871591508775795276e+00
-1.757097411081304870e+02,6.816270913222104433e+00
1.783339508013256136e+02,4.548178881983577782e+00
-1.799506290260599712e+02,5.384808927928330213e+00
7.891044415892805830e+01,1.323016351984398931e+01
8.368907198378818180e+01,1.393581505329735393e+01
5.951217522741028176e+01,1.683854555326998792e+01
8.770011856390307514e+01,1.224330641973085321e+01
5.524684275675608802e+01,1.339275233894114692e+01
6.736422835500903261e+01,1.042667535473292517e+01
6.724948304140167465e+01,1.175907476965413068e+01
5.404578367470369216e+01,1.136440909955372902e+01
9.084551906721064540e+01,1.355143693378155234e+01
5.601778051813763426e+01,1.248808119003947681e+01
-1.748512671831507532e+02,1.361765240337286009e+01
1.791676498153863974e+02,9.670991572746753917e+00
1.752681425048513404e+02,9.580962782228105823e+00
-1.729649301106473160e+02,6.709749944912635655e+00
1.726969891197674087e+02,2.918101179000299972e+00
-1.753485517733584231e+02,2.469226634009247690e+00
1.747973094938052441e+02,4.195670019574427201e+00
-1.725326110252946989e+02,9.300911208079707393e+00
1.682712896958370834e+02,1.406373766567973860e+01
-1.703106023283307309e+02,1.330279742904336082e+01
1.648361718883955973e+02,8.078424690760449778e+00
-1.775411401459413412e+02,9.341376154261249454e+00
1.786815083976410108e+02,1.048951854173145293e+01
-1.724112091105597244e+02,9.310333899954422066e+00
1.754914470881927286e+02,3.917882153546875301e+00
-1.754587448089029067e+02,3.487537663801731913e+00
1.729391280674200857e+02,7.726879963390917538e+00
-1.782744162685667391e+02,1.411850231037273673e+01
-1.762620533511554299e+02,1.342795542323563041e+01
-1.758714575253271732e+02,9.639289021751123343e+00
1.532523601389319197e+02,7.992887591672559466e+00
-1.636719132014809759e+02,5.627833317982820382e+00
1.700233873986063031e+02,7.547256255653836732e+00
-1.752395274490845907e+02,9.672067172477962771e+00
-1.768645548860138490e+02,4.883134354152568690e+00
-1.757547359963489839e+02,4.567618255107815273e+00
1.541186058972564581e+02,8.703561707301453509e+00
-1.552288097622036673e+02,8.838570591765755324e+00
1.704311519314773591e+02,6.729670438407369559e+00
1.748902023321483910e+02,6.593615711481788821e+00
-1.770738831593838540e+02,9.784669868426412620e+00
1.725750496625065580e+02,6.671700174566211672e+00
-1.585338167231340947e+02,6.331947230346216315e+00
1.628063513975688750e+02,6.413375586797756434e+00
-1.766394471012852421e+02,1.145562313406892629e+00
-1.726192367164943278e+02,7.261066616186602651e+00
1.629521342401945390e+02,9.041534692928209438e+00
-1.662969321325184922e+02,1.020106291222885808e+01
1.705163160178070711e+02,9.085562860657212525e+00
1.797218374450274894e+02,6.392431757980679308e+00
-1.722404687063757365e+02,1.001069432000855031e+01
1.662825244195558128e+02,9.433672357213488624e+00
-1.727605453870907866e+02,6.908706450196220317e+00
-1.799428151024561373e+02,6.460324960298372332e+00
1.678696399490515887e+02,6.928204384598467769e+00
-1.682328838551846104e+02,1.213650137758478387e+01
1.696576483404483895e+02,7.284694982176406874e+00
-1.754770800826691755e+02,1.241968652050950084e+01
-1.757328223529677018e+02,4.708528009066518472e+00
1.714730684728620531e+02,9.953481315632647153e+00
1.762800691923152954e+02,8.845472385869131315e+00
-1.761696864486284824e+02,1.197911083735070292e+01
1.739486317336334480e+02,1.364421690666994813e+01
-1.753425176154170799e+02,4.765894782095982940e+00
-1.778535901814686611e+02,3.632158788356299794e+00
1.732740314824317238e+02,4.039023479527954485e+00
-1.721478648668101528e+02,1.260615152805614869e+01
1.728710226940841039e+02,1.063103229170448039e+01
-1.700821270686618334e+02,9.022848021899395832e+00
1.767836022463816619e+02,4.416212609863880090e+00
1.666527948004218160e+02,6.987197954517916365e+00
-1.758041058462343358e+02,7.518306943281668708e+00
1.767334534344494159e+02,4.479634026081363629e+00
1.788667868231964917e+02,3.522450371013587045e+00
-1.749713335262149769e+02,8.858606833677020731e-01
1.720881561989855584e+02,4.036344381393651481e+00
-1.796582716125066952e+02,1.951909188515706273e+00
-1.717465674137349936e+02,2.550449164639889688e+00
1.752918048538092251e+02,3.243190498065378069e+00
-1.775198380787480517e+02,1.578749959237233824e+00
-1.727231791762656599e+02,5.379951165762841825e+00
1.756263867715325375e+02,9.276049896933063366e+00
-1.717939493163462146e+02,7.193512541761966972e+00
1.798545306938547981e+02,7.815475711020063443e+00
-1.609583810500964205e+02,1.157981605522138935e+01
1.430806519845769174e+02,1.355581149851010281e+01
-1.735337852286850762e+02,8.898596956446020556e+00
-1.627009336302028828e+02,1.109102224808807335e+01
1.668057275941309570e+02,8.864748296199056909e+00
-1.765011414536124619e+02,9.440705557726138508e+00
1.767924271754551455e+02,1.175706286377273457e+01
-1.779567880839898066e+02,5.205819937455462565e+00
1.764855954932897362e+02,1.310384382924730673e+01
1.771463030050139196e+02,8.729214747101277538e+00
-1.795579432494985213e+02,1.431738736607680451e+01
-1.752528284826146887e+02,8.756454177430978092e+00
1.771986658556371310e+02,7.943493277452596146e+00
1.774829633208825328e+02,9.639445517767590843e+00
