dihedral_deg,energy_kJmol
-1.788982048613025029e+02,5.270277545772112049e+00
-1.754549985731889024e+02,8.163344633648762283e+00
1.714200160418094185e+02,9.052156882226860546e+00
-1.767315661154406143e+02,1.369554507001592292e+01
-1.769484103146281200e+02,1.020739249545511029e+01
1.798712057516057143e+02,7.564181375957355513e+00
-1.797707613003839242e+02,9.189767714794099263e+00
-1.781996316286099216e+02,1.045291873391503579e+01
1.764133762701612227e+02,1.219541857981553790e+01
-1.738083798152072745e+02,5.952464553897021560e+00
1.661311591199328745e+02,3.949279414793590348e+00
-1.634388318858840137e+02,6.535363006398061003e+00
1.713065797430716373e+02,4.069076858108876316e+00
1.783179099096145137e+02,7.306454229463205330e+00
-1.762388416670065965e+02,6.132282807002752634e+00
1.768851166154949226e+02,2.501171742142635601e+00
-1.788186435415556730e+02,3.791257518669057802e+00
-1.786588335963836300e+02,4.599477580273597432e+00
-1.735837671746737385e+02,7.153135716846996672e+00
-1.794493126749451619e+02,3.791109890073895095e+00
1.699238852613675874e+02,9.699151213184714848e+00
-1.738262955397413805e+02,1.072227945357097312e+01
1.662945785863185790e+02,5.551201910495681346e+00
-1.615450868376686913e+02,1.193617674284905483e+01
1.647173812397661550e+02,5.126140584567101754e+00
-1.721240755977690640e+02,1.002420071802077395e+01
1.705653935495772373e+02,5.293925154464197647e+00
-1.757667014963384133e+02,6.211591899495504165e+00
-1.788222654623921528e+02,2.998148215453609211e+00
-1.788388461165766330e+02,3.856025662417575717e+00
-1.775363177898436504e+02,7.997065750960839381e+00
-1.747328925733067138e+02,6.819274444384447520e+00
1.771379531377047840e+02,2.286092983643036369e+00
-1.775146917225660843e+02,5.813106390830449222e+00
1.748754182934162316e+02,6.452346276125261681e+00
1.754953607056126828e+02,1.122776315120383472e+01
-1.716264051935048371e+02,5.541241323180952527e+00
1.684161065312715948e+02,8.709159936598675600e+00
-1.757231884884592148e+02,2.295464642059524607e+00
-1.794997807550971629e+02,1.141529652256737393e+01
1.797061109530926331e+02,8.280130489244847070e+00
-1.797376141834266718e+02,1.418499745720235694e+01
1.695671730899135241e+02,6.734722804325139478e+00
-1.727912693808117126e+02,4.755293358435336515e+00
1.598239087938505918e+02,1.022602545012187392e+01
-1.534269909065056936e+02,1.242816511470234353e+01
-1.695168760622094624e+02,5.238299848326163577e+00
1.563354397410934666e+02,9.943566987686896397e+00
-1.637337179708370059e+02,6.776851130362468112e+00
1.675934998706562169e+02,5.655918118046180609e+00
-1.713888298624694073e+02,8.209825892851217333e+00
1.775919174629207475e+02,1.327490989288021872e+01
1.791504192952668006e+02,5.494386130626381259e+00
1.787003436861346017e+02,8.010954879993777311e+00
-1.792671980783382537e+02,8.462661345222233678e+00
1.766017410413519997e+02,9.972428231427928225e+00
-1.773740330001721475e+02,7.259215138252275601e+00
1.744612818829666310e+02,3.643532517914346514e+00
-1.787408167575801770e+02,1.361816840810916363e+00
1.783444141835385324e+02,3.896746630573172610e+00
1.751797337323945385e+02,4.299410679532969404e+00
-1.720443034371554916e+02,3.995837244476240890e+00
1.794554508711860024e+02,7.565527975399297667e+00
1.770047524501689793e+02,4.585018982386578124e+00
1.763464235551230104e+02,6.859239863403067794e+00
-1.710610099687489196e+02,5.780935606916209224e+00
1.753791585187131545e+02,4.347116387296587448e+00
-1.769387171771802514e+02,4.969727182331001636e+00
-1.786798825084361511e+02,3.350780988398681437e+00
-1.780097340262912269e+02,3.545339239014885457e+00
-1.746132790739133895e+02,1.505989808191510093e+01
-1.726158269132260727e+02,6.912577336278852513e+00
-1.765442186728983245e+02,1.867279058479818588e+01
1.746299431418645156e+02,1.371280686778634283e+01
-1.604097344833419356e+02,1.803862612580806513e+01
1.766889214230498055e+02,1.000495900078257172e+01
1.752731134910614230e+02,1.502196739364089240e+01
-1.740892549711364268e+02,1.484839614707002298e+01
-1.700694718855082215e+02,6.121170623152866419e+00
1.692741253171408005e+02,5.049476109759559961e+00
-1.665618007217258025e+02,8.812678532670970455e+00
1.642199529859686322e+02,5.307067456234719316e+00
-1.691469154777469441e+02,2.166445502228902420e+00
1.691677934886005232e+02,2.656192636267284968e+00
1.777658790232413253e+02,3.679712828829217131e+00
-1.706621183904998418e+02,9.485182978116853292e+00
1.782863698371508576e+02,6.825709566707557130e+00
1.725083525821524120e+02,4.757472679411630878e+00
-1.684259917502043038e+02,2.726780279956800612e+00
1.665434320250219287e+02,2.011667928457570476e+00
-1.728055954215113275e+02,2.657818913447192699e+01
-1.760152777958394665e+02,1.270613825778706385e+01
1.774140776580913439e+02,3.199278897195373617e+01
-1.662256384338107011e+02,1.465023853174625046e+01
1.768712611366729277e+02,1.664824617197091072e+01
-1.725830557882859750e+02,1.793326819814946660e+01
