dihedral_deg,energy_kJmol
-1.750564587621916246e+02,8.429952224501892744e+00
1.653217353941437295e+02,2.248178199874404370e+01
1.698196218653801850e+02,2.246885876252972736e+01
-1.680211712321572577e+02,1.163540699596954298e+01
1.673171977619825554e+02,1.452726789894142456e+01
-1.740233396399483752e+02,1.808208166434972242e+01
1.734121127603220316e+02,3.484946824165398027e+01
1.759557373508552018e+02,2.930194759625407741e+01
-1.788531831424008089e+02,1.755595194012072824e+01
-1.790141760629707051e+02,2.442004815348270341e+01
1.792316698314915868e+02,1.657445664000552199e+01
1.784503671466667072e+02,1.478549820384465896e+01
1.705882292357973995e+02,9.569229589054785379e+00
-1.624143192126111899e+02,1.277102404592227813e+01
1.767269647602004738e+02,4.713795215273158590e+00
1.689223346150246527e+02,1.026620138812213767e+01
1.641693234547565510e+02,1.208277184594560083e+01
1.682436279014916636e+02,1.191291136818837870e+01
-1.722161237249627845e+02,4.530234950739134625e+00
1.792905648433975614e+02,9.013913104170100610e+00
1.734641284631883025e+02,2.098371272166172474e+01
1.745202489701807451e+02,2.475111362773954582e+01
-1.650678315285468898e+02,2.241064039346095527e+01
1.426369329314653953e+02,2.556669619038035535e+01
-1.630088937860335818e+02,1.655545239117616418e+01
-1.402564289685413712e+02,2.093763035089949653e+01
1.265006711097118597e+02,2.845516403359507152e+01
1.509886427307262693e+02,2.511298542712907889e+01
-1.619195731090239008e+02,3.299626893529390514e+01
1.647737531500365549e+02,2.222933233057526792e+01
1.606678470207511396e+02,1.476960309161903595e+01
-1.734453324090433455e+02,1.726568237197254163e+01
-1.394720021305316209e+02,2.554571281569086239e+01
1.382530252661934185e+02,3.245605161029509844e+01
7.805851013032332730e+01,1.705794352517883183e+01
6.641830403271298167e+01,2.152599617142045574e+01
1.053314346984753200e+02,2.823653199326921026e+01
7.246539582865496243e+01,2.236480434796320793e+01
-2.886213771612562873e+00,4.424247602696883064e+01
-7.428207439897110476e+01,1.283798662276443814e+01
-1.451531139596441449e+02,1.858821305075577257e+01
1.192103495237387563e+02,2.432597137775152163e+01
2.993281642529776576e+01,2.561071513745980965e+01
6.239572480341078631e+01,1.258206992593181361e+01
9.530887436781303279e+01,1.338148427904387283e+01
3.324370063299960520e+01,1.981685216390211224e+01
5.483028365531894366e+01,1.558085324407279515e+01
5.549106801564475688e+01,2.802712169541273468e+01
3.981301129197797195e+01,3.211963279747404698e+01
9.098351677189516806e+01,3.056281223022559246e+01
1.621659088487497229e+02,3.593694003882247756e+01
1.798137461507444073e+02,1.706013916599499680e+01
1.793190507791749155e+02,1.479363097810974814e+01
-1.395349539097977924e+02,3.407453885562684093e+01
-1.403580238209767970e+02,3.530441332932478105e+01
1.488182552106530920e+02,2.875564723261918587e+01
-1.793104577158120208e+02,1.653650909041015993e+01
-1.430427667024918890e+02,3.690063153132897611e+01
1.287975889840901687e+02,2.396376098727795423e+01
8.001232977278166913e+01,1.858967429104692570e+01
3.874883488757853911e+01,2.538800089498738544e+01
1.019450849682423836e+02,2.574248777262694787e+01
7.206639846241512259e+01,1.372693747285457988e+01
3.491577621124424979e+01,2.713393047845104888e+01
8.325221208141805107e+01,2.831814780687827948e+01
3.862238519180340290e+01,2.498098813172633470e+01
6.575247782796060392e+01,3.209421056916536230e+01
7.041625459055950387e+01,2.306270395521353223e+01
5.838114232292829797e+01,1.431285355657209735e+01
